bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,log_pages,log_ratings,log_reviews,z_score,z_cat,decile,revRate,sqrt_pages,sizerating^2,size0,sizeZ0^2,size5,size10,size^2,size^3,sizesqrtpages,sizeRevRate
8682,Jitterbug Perfume,Tom Robbins,4.24,1842430351,9780000000000.0,eng,342,52696,2662,5.834810737000001,10.87229483,7.886832999,1.140715966,5,9,0.050516168,18.49324200890693,17.977600000000002,9.155715966,83.82713485006732,5.70357983,11.40715966,1.301232915087313,1.48433716172482,18.49324200890693,5.0516168
8694,Life  the Universe and Everything (Hitchhiker's Guide to the Galaxy  #3),Douglas Adams,4.2,345418905,9780000000000.0,eng,224,158946,2036,5.411646052,11.9763198,7.618742377999999,0.984498806,4,9,0.012809382,14.966629547095765,17.64,8.999498806,80.99097875919543,4.922494029999999,9.844988059999999,0.9692378990154256,0.9542135543106349,14.966629547095765,1.2809382
8698,So Long  and Thanks for All the Fish (Hitchhiker's Guide to the Galaxy  #4),Douglas Adams,4.09,330491237,9780000000000.0,eng,167,93987,1391,5.117993812,11.45091175,7.237778192,0.5549016179999999,4,8,0.014799919,12.922847983320086,16.728099999999998,8.569901618000001,73.44321374219903,2.7745080899999994,5.549016179999999,0.3079158056590178,0.17086297876796253,12.922847983320086,1.4799919
8704,Starship Titanic,Terry Jones-Marie-Catherine Caillava,3.6,2290053651,9780000000000.0,fre,189,8603,146,5.241747015,9.059866259,4.983606622,-1.358758585,2,1,0.016970824,13.74772708486752,12.96,6.656241415,44.305549774761204,-6.793792925,-13.58758585,1.846224892311202,-2.508573922268546,13.74772708486752,1.6970824
8706,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),Douglas Adams,4.22,330491199,9780000000000.0,eng,180,2918,295,5.192956851,7.9786537289999995,5.6869753560000005,1.062607386,5,9,0.10109664199999999,13.416407864998739,17.8084,9.077607386,82.40295585436176,5.31303693,10.62607386,1.1291344567817532,1.1998266135633886,13.416407864998739,10.1096642
8714,An Inconvenient Truth: The Planetary Emergency of Global Warming and What We Can Do About It,Al Gore,3.76,1594865671,9780000000000.0,eng,328,5615,432,5.793013608,8.633196867,6.068425587999999,-0.733889948,3,3,0.076936776,18.110770276274835,14.137599999999999,7.281110052000001,53.01456358933545,-3.6694497399999997,-7.338899479999999,0.5385944557754426,-0.3952690571421279,18.110770276274835,7.6936776
8716,Lincoln,Gore Vidal,4.2,375708766,9780000000000.0,eng,672,7117,414,6.510258341,8.870241567,6.025865973999999,0.984498806,4,9,0.058170577,25.92296279363144,17.64,8.999498806,80.99097875919543,4.922494029999999,9.844988059999999,0.9692378990154256,0.9542135543106349,25.92296279363144,5.8170577
8719,Julian,Gore Vidal,4.19,037572706X,9780000000000.0,eng,528,5035,298,6.269096284,8.524168805,5.697093487,0.9454445159999999,4,9,0.059185699999999994,22.978250586152114,17.556100000000004,8.960444516,80.28956592431449,4.727222579999999,9.454445159999999,0.8938653328344741,0.8451000769708682,22.978250586152114,5.918569999999999
8722,Burr,Gore Vidal,4.07,375708731,9780000000000.0,eng,430,6921,480,6.063785209,8.842315547,6.1737861039999995,0.47679303799999995,4,7,0.06935414,20.73644135332772,16.5649,8.491793038,72.11054900022529,2.3839651899999996,4.767930379999999,0.2273316010852694,0.10839012471484968,20.73644135332772,6.935414
8725,Comfort Me with Apples: More Adventures at the Table,Ruth Reichl,4.03,375758739,9780000000000.0,eng,302,17418,931,5.710427017000001,9.765259432999999,6.836259277000001,0.320575879,4,7,0.053450454,17.378147196982766,16.240900000000003,8.335575879,69.48182523456663,1.602879395,3.20575879,0.10276889419662265,0.032945228590940304,17.378147196982766,5.3450454
8737,The Last Temptation of Christ,Nikos Kazantzakis-Peter A. Bien,4.16,068485256X,9780000000000.0,eng,506,8672,434,6.226536669,9.067854724,6.073044534,0.8282816470000001,4,8,0.050046125,22.494443758403985,17.305600000000002,8.843281647000001,78.20363028816706,4.141408235,8.28281647,0.6860504867570327,0.5682430270962668,22.494443758403985,5.0046124999999995
8741,The Last Temptation (Tony Hill & Carol Jordan  #3),Val McDermid,4.0,312936915,9780000000000.0,eng,496,4762,260,6.206575927,8.468423027,5.5606816310000005,0.20341300899999998,4,6,0.054598908,22.271057451320086,16.0,8.218413009,67.54231238650044,1.0170650449999998,2.0341300899999997,0.04137685223043407,0.008416590015140954,22.271057451320086,5.4598908
8745,Desert Flower,Waris Dirie-Cathleen Miller,4.13,688172377,9780000000000.0,eng,240,11184,692,5.480638923,9.322239463999999,6.539585956,0.711118777,4,8,0.061874106,15.491933384829668,17.0569,8.726118777,76.14514891031197,3.5555938850000004,7.111187770000001,0.5056899150019758,0.359605593897439,15.491933384829668,6.1874106
8765,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,Nora Ephron,3.68,307264556,9780000000000.0,eng,137,34909,4423,4.919980926,10.46049995,8.394573478,-1.046324267,2,2,0.126700851,11.704699910719626,13.5424,6.968675733,48.562441471703096,-5.231621335,-10.46324267,1.094794471713087,-1.145510023130848,11.704699910719626,12.6700851
8768,Today I Feel Silly  Other Moods That Make My Day,Jamie Lee Curtis-Laura Cornell,4.15,60245603,9780000000000.0,en-US,40,4030,498,3.688879454,8.301521655,6.2106000770000005,0.789227357,4,8,0.123573201,6.324555320336759,17.222500000000004,8.804227357,77.51441935374721,3.946136785,7.89227357,0.6228798210372055,0.49159379488582666,6.324555320336759,12.357320099999999
8787,The White Masai,Corinne Hofmann-Peter Millar,3.43,61131520,9780000000000.0,eng,320,4314,480,5.768320996,8.369620827,6.1737861039999995,-2.022681513,1,1,0.111265647,17.88854381999832,11.7649,5.992318487,35.90788084964198,-10.113407565000001,-20.226815130000002,4.09124050303197,-8.275276530719587,17.88854381999832,11.1265647
8797,The Story of a Seagull and the Cat Who Taught Her to Fly,Luis Sepúlveda-Chris Sheban-Margaret Sayers Peden,4.13,439401879,9780000000000.0,eng,128,4791,205,4.852030264,8.474494437,5.323009979,0.711118777,4,8,0.042788562,11.313708498984761,17.0569,8.726118777,76.14514891031197,3.5555938850000004,7.111187770000001,0.5056899150019758,0.359605593897439,11.313708498984761,4.2788562
8809,The Wanting Seed,Anthony Burgess,3.78,393315088,9780000000000.0,en-US,288,4701,280,5.66296048,8.455530531,5.634789603,-0.655781368,3,3,0.059561795,16.97056274847714,14.2884,7.359218632000001,54.158098873575966,-3.27890684,-6.55781368,0.43004920261595136,-0.2820182543987978,16.97056274847714,5.9561795
8810,A Clockwork Orange,Anthony Burgess-Blake Morrison,3.99,141182601,9780000000000.0,eng,159,4911,497,5.068904202,8.499232866,6.208590026,0.16435871900000001,4,6,0.101201385,12.609520212918492,15.920100000000001,8.179358719000001,66.90190905408134,0.821793595,1.64358719,0.027013788511320965,0.0044399516750576315,12.609520212918492,10.120138500000001
8811,A Clockwork Orange,Anthony Burgess,3.99,014027409X,9780000000000.0,en-GB,160,1367,115,5.075173815,7.220373837,4.744932128,0.16435871900000001,4,6,0.084125823,12.649110640673518,15.920100000000001,8.179358719000001,66.90190905408134,0.821793595,1.64358719,0.027013788511320965,0.0044399516750576315,12.649110640673518,8.4125823
8822,Earthly Powers,Anthony Burgess,4.15,99468646,9780000000000.0,eng,649,2022,146,6.475432717,7.6118424,4.983606622,0.789227357,4,8,0.072205737,25.475478405713993,17.222500000000004,8.804227357,77.51441935374721,3.946136785,7.89227357,0.6228798210372055,0.49159379488582666,25.475478405713993,7.220573700000001
8826,Dead Famous,Ben Elton,3.64,552999458,9780000000000.0,eng,382,8415,352,5.945420609,9.037771107000001,5.863631176,-1.202541426,2,2,0.041830065,19.544820285692065,13.249600000000001,6.812458574000001,46.409591822466126,-6.01270713,-12.02541426,1.4461058812461136,-1.739002228580688,19.544820285692065,4.1830065
8828,High Society,Ben Elton,3.77,552999954,9780000000000.0,eng,380,5981,196,5.940171253,8.696343057,5.278114659,-0.694835658,3,3,0.03277044,19.493588689617926,14.2129,7.320164342000001,53.5848059938883,-3.4741782900000002,-6.9483565800000004,0.48279659162829297,-0.33546428742420226,19.493588689617926,3.2770439999999996
8829,Past Mortem,Ben Elton,3.74,552771236,9780000000000.0,eng,464,4218,199,6.139884552000001,8.347116361,5.293304825,-0.8119985270000001,3,2,0.047178758,21.540659228538015,13.987600000000002,7.2030014730000005,51.883230220040176,-4.059992635,-8.11998527,0.6593416078501698,-0.5353844143641496,21.540659228538015,4.7178758
8830,Popcorn,Ben Elton,3.49,552771848,9780000000000.0,eng,320,5213,172,5.768320996,8.558910785,5.1474944769999995,-1.788355774,2,1,0.032994437,17.88854381999832,12.180100000000001,6.226644226,38.771098317179145,-8.94177887,-17.88355774,3.198216374399139,-5.719548719658047,17.88854381999832,3.2994437000000003
8852,Macbeth,William Shakespeare-Linda Alchin-Antoni Cimolino-Shelagh O'Brien,3.89,743477103,9780000000000.0,eng,246,560816,7311,5.505331536,13.23714814,8.897135342,-0.22618418,3,4,0.013036361000000002,15.684387141358123,15.132100000000001,7.788815820000001,60.66565187788228,-1.1309209,-2.2618418,0.05115928328227241,-0.011571420538588494,15.684387141358123,1.3036361
8856,Death of a Scriptwriter (Hamish Macbeth  #14),M.C. Beaton,3.78,446606987,9780000000000.0,eng,198,3067,175,5.288267031,8.028455164,5.164785974,-0.655781368,3,3,0.057059015,14.071247279470288,14.2884,7.359218632000001,54.158098873575966,-3.27890684,-6.55781368,0.43004920261595136,-0.2820182543987978,14.071247279470288,5.7059014999999995
8857,Death of a Gossip (Hamish Macbeth  #1),M.C. Beaton,3.72,446607134,9780000000000.0,eng,179,9244,691,5.187385806,9.131729971,6.538139824,-0.8901071070000001,3,2,0.07475119,13.379088160259652,13.838400000000002,7.124892893,50.76409873672191,-4.450535535,-8.90107107,0.7922906619319096,-0.7052235489953271,13.379088160259652,7.475118999999999
8858,Death of a Poison Pen (Hamish Macbeth  #19),M.C. Beaton,3.82,446614890,9780000000000.0,en-US,227,3119,190,5.4249500170000005,8.045267717,5.247024072,-0.499564209,3,3,0.060916961,15.066519173319364,14.5924,7.515435791000001,56.481775128643804,-2.497821045,-4.99564209,0.24956439891379567,-0.12467344153793078,15.066519173319364,6.0916961
8859,Death of an Outsider (Hamish Macbeth  #3),M.C. Beaton,3.83,446614726,9780000000000.0,eng,194,5385,286,5.267858158999999,8.59137259,5.655991811,-0.460509919,3,3,0.053110492,13.92838827718412,14.6689,7.554490081000001,57.0703203839274,-2.302549595,-4.60509919,0.21206938549738655,-0.09766005553778126,13.92838827718412,5.3110492
8861,Death of an Addict (Hamish Macbeth  #15),M.C. Beaton,3.8,446608289,9780000000000.0,eng,214,2840,152,5.365976015,7.951559331,5.023880521000001,-0.577672788,3,3,0.053521127,14.628738838327793,14.44,7.4373272120000005,55.3138360583557,-2.88836394,-5.77672788,0.3337058499956929,-0.19277278873892173,14.628738838327793,5.3521127
8862,A Year in the Life of William Shakespeare: 1599,James Shapiro,4.09,60088745,9780000000000.0,eng,333,2229,239,5.80814249,7.709308332999999,5.476463552,0.5549016179999999,4,8,0.10722297,18.24828759089466,16.728099999999998,8.569901618000001,73.44321374219903,2.7745080899999994,5.549016179999999,0.3079158056590178,0.17086297876796253,18.24828759089466,10.722297
8907,The War of the World: Twentieth-Century Conflict and the Descent of the West,Niall Ferguson,4.04,1594201005,9780000000000.0,en-US,808,1968,148,6.694562059,7.584773078,4.997212274,0.359630168,4,7,0.075203252,28.42534080710379,16.3216,8.374630168000001,70.13443045077572,1.79815084,3.59630168,0.1293338577357082,0.04651235698558084,28.42534080710379,7.5203252
8908,World War Z: An Oral History of the Zombie War,Max Brooks,4.01,307346609,9780000000000.0,eng,342,350060,20137,5.834810737000001,12.76585985,9.910314198,0.242467299,4,6,0.057524424000000005,18.49324200890693,16.080099999999998,8.257467299,68.18576619405435,1.212336495,2.42467299,0.0587903910843554,0.014254747333377334,18.49324200890693,5.7524424000000005
8909,The War of the Worlds,H.G. Wells-Arthur C. Clarke,3.81,375759239,9780000000000.0,eng,192,183750,4114,5.257495372,12.12133142,8.32215107,-0.538618498,3,3,0.022389116,13.856406460551018,14.5161,7.476381502000001,55.89628036344779,-2.6930924899999997,-5.3861849799999995,0.29010988638777596,-0.1562585512611345,13.856406460551018,2.2389116000000002
8921,The Hound of the Baskervilles (Sherlock Holmes  #5),Arthur Conan Doyle-Anne Perry-Maria Buitoni Duca-Sidney Paget,4.1,451528018,9780000000000.0,eng,256,178632,4441,5.545177444,12.0930831,8.398634855,0.593955908,4,8,0.024861167000000003,16.0,16.81,8.608955908,74.1141218258881,2.9697795399999998,5.9395590799999995,0.3527836206481044,0.20953791572957242,16.0,2.4861167
8949,Lord of the Shadows (Cirque Du Freak  #11),Darren Shan,4.22,316156280,9780000000000.0,eng,220,17081,288,5.393627546,9.745722014,5.66296048,1.062607386,5,9,0.01686084,14.832396974191326,17.8084,9.077607386,82.40295585436176,5.31303693,10.62607386,1.1291344567817532,1.1998266135633886,14.832396974191326,1.686084
8951,The Lake of Souls (Cirque du Freak #10),Darren Shan,4.19,316016659,9780000000000.0,eng,272,18011,344,5.605802066,9.798737961,5.840641657000001,0.9454445159999999,4,9,0.019099439,16.492422502470642,17.556100000000004,8.960444516,80.28956592431449,4.727222579999999,9.454445159999999,0.8938653328344741,0.8451000769708682,16.492422502470642,1.9099439
8953,Freak the Mighty (Freak The Mighty  #1),Rodman Philbrick,4.0,439286069,9780000000000.0,eng,169,39447,3871,5.129898715,10.58271328,8.261268151,0.20341300899999998,4,6,0.09813167,13.0,16.0,8.218413009,67.54231238650044,1.0170650449999998,2.0341300899999997,0.04137685223043407,0.008416590015140954,13.0,9.813167
8954,Word Freak: Heartbreak  Triumph  Genius  and Obsession in the World of Competitive Scrabble Players,Stefan Fatsis,3.82,142002267,9780000000000.0,eng,372,4646,598,5.918893853999999,8.443761913,6.393590754,-0.499564209,3,3,0.128712871,19.28730152198591,14.5924,7.515435791000001,56.481775128643804,-2.497821045,-4.99564209,0.24956439891379567,-0.12467344153793078,19.28730152198591,12.8712871
8960,Vampire Mountain (Cirque Du Freak  #4),Darren Shan,4.17,316905747,9780000000000.0,eng,208,25759,573,5.33753808,10.15653936,6.350885717000001,0.867335937,4,9,0.022244652,14.422205101855956,17.3889,8.882335937,78.89589169772168,4.336679685,8.67335937,0.752271627611668,0.6524722170130811,14.422205101855956,2.2244652
8964,Jesus Freaks: Stories of Those Who Stood for Jesus  the Ultimate Jesus Freaks (Jesus Freaks  #1),D.C. Talk-The Voice of the Martyrs,4.2,1577780728,9780000000000.0,eng,383,18779,263,5.948034989,9.840494503,5.572154032,0.984498806,4,9,0.014005006,19.570385790780925,17.64,8.999498806,80.99097875919543,4.922494029999999,9.844988059999999,0.9692378990154256,0.9542135543106349,19.570385790780925,1.4005006
8967,Trials of Death (Cirque Du Freak  #5),Darren Shan,4.25,316000957,9780000000000.0,eng,202,23943,513,5.308267697,10.08343128,6.240275845,1.179770255,5,9,0.021425886,14.212670403551895,18.0625,9.194770255,84.54380004223276,5.898851275,11.79770255,1.391857854582765,1.6420724960248616,14.212670403551895,2.1425886000000003
9005,Hello Cruel World: 101 Alternatives to Suicide for Teens  Freaks  and Other Outlaws,Kate Bornstein-Sara Quin,4.03,1583227202,9780000000000.0,eng,234,1401,168,5.455321115,7.244941546000001,5.123963979,0.320575879,4,7,0.11991434699999999,15.297058540778355,16.240900000000003,8.335575879,69.48182523456663,1.602879395,3.20575879,0.10276889419662265,0.032945228590940304,15.297058540778355,11.9914347
9006,Don't Get Too Comfortable: The Indignities of Coach Class  The Torments of Low Thread Count  The Never-Ending Quest for Artisanal Olive Oil  and Other First World Problems,David Rakoff,3.72,767916034,9780000000000.0,eng,222,8220,744,5.402677382,9.014325487999999,6.612041035,-0.8901071070000001,3,2,0.09051094900000001,14.89966442575134,13.838400000000002,7.124892893,50.76409873672191,-4.450535535,-8.90107107,0.7922906619319096,-0.7052235489953271,14.89966442575134,9.0510949
9010,I Hope They Serve Beer in Hell (Tucker Max  #1),Tucker Max,3.51,806527285,9780000000000.0,eng,288,48218,4137,5.66296048,10.78348767,8.327726166,-1.7102471940000001,2,1,0.085797835,16.97056274847714,12.320099999999998,6.304752806000001,39.749907944764885,-8.55123597,-17.10247194,2.9249454645848743,-5.002379773409308,16.97056274847714,8.5797835
9012,Holidays on Ice,David Sedaris,3.93,316779237,9780000000000.0,eng,134,3539,251,4.8978398,8.17159948,5.525452939,-0.06996702,3,5,0.07092399,11.575836902790225,15.4449,7.945032980000001,63.12354905328769,-0.3498351,-0.6996702,0.004895383887680401,-0.0003425154223770124,11.575836902790225,7.092399
9013,The Long Walk: The True Story of a Trek to Freedom,Sławomir Rawicz,4.2,1592289444,9780000000000.0,eng,256,11357,1713,5.545177444,9.337589572999999,7.446001497999999,0.984498806,4,9,0.150832086,16.0,17.64,8.999498806,80.99097875919543,4.922494029999999,9.844988059999999,0.9692378990154256,0.9542135543106349,16.0,15.0832086
9014,The Long Walk,Richard Bachman-Stephen King,4.11,451196716,9780000000000.0,eng,370,83792,3970,5.913503006,11.33609282,8.286521374,0.633010197,4,8,0.047379225,19.235384061671343,16.892100000000003,8.648010197000001,74.788080367416,3.165050985,6.33010197,0.4007019095059789,0.2536483946746559,19.235384061671343,4.7379225
9030,The Devil in the White City: Murder  Magic and Madness at the Fair that Changed America,Erik Larson,3.99,553813536,9780000000000.0,eng,496,1216,195,6.206575927,7.103322062999999,5.272999559,0.16435871900000001,4,6,0.160361842,22.271057451320086,15.920100000000001,8.179358719000001,66.90190905408134,0.821793595,1.64358719,0.027013788511320965,0.0044399516750576315,22.271057451320086,16.0361842
9071,La historiadora,Elizabeth Kostova,3.78,8495618877,9790000000000.0,spa,699,1303,109,6.549650742000001,7.172424577,4.691347882,-0.655781368,3,3,0.083653108,26.43860813280457,14.2884,7.359218632000001,54.158098873575966,-3.27890684,-6.55781368,0.43004920261595136,-0.2820182543987978,26.43860813280457,8.3653108
9072,The Historian,Elizabeth Kostova-Paul Michael-Justine Eyre,3.78,1415929017,9780000000000.0,eng,26,345,134,3.258096538,5.843544417,4.8978398,-0.655781368,3,3,0.38840579700000005,5.0990195135927845,14.2884,7.359218632000001,54.158098873575966,-3.27890684,-6.55781368,0.43004920261595136,-0.2820182543987978,5.0990195135927845,38.840579700000006
9073,See No Evil: The True Story of a Ground Soldier in the CIA's War on Terrorism,Robert B. Baer,3.93,140004684X,9780000000000.0,eng,320,3936,254,5.768320996,8.277920258,5.537334267,-0.06996702,3,5,0.06453252,17.88854381999832,15.4449,7.945032980000001,63.12354905328769,-0.3498351,-0.6996702,0.004895383887680401,-0.0003425154223770124,17.88854381999832,6.453252
9082,In a Dry Season (Inspector Banks  #10),Peter Robinson,4.12,380794772,9780000000000.0,eng,480,5964,333,6.1737861039999995,8.693496676,5.80814249,0.672064487,4,8,0.05583501,21.908902300206645,16.9744,8.687064487,75.46508940129658,3.360322435,6.72064487,0.4516706746865731,0.30355182027617567,21.908902300206645,5.583501
9282,The Smoke Jumper,Nicholas Evans,4.06,440235162,9780000000000.0,eng,576,28164,675,6.356107661,10.24579985,6.514712691000001,0.43773874799999996,4,7,0.023966766,24.0,16.483599999999996,8.452738748,71.4487923419406,2.1886937399999997,4.377387479999999,0.19161521150060745,0.0838774027800311,24.0,2.3966766
9298,Last Chance Saloon,Marian Keyes,3.8,60086246,9780000000000.0,en-US,528,34586,669,6.269096284,10.45120425,6.50578406,-0.577672788,3,3,0.019343087,22.978250586152114,14.44,7.4373272120000005,55.3138360583557,-2.88836394,-5.77672788,0.3337058499956929,-0.19277278873892173,22.978250586152114,1.9343086999999999
9300,Watermelon (Walsh Family  #1),Marian Keyes,3.78,99489988,9780000000000.0,eng,520,63160,1198,6.253828812,11.05342647,7.088408779,-0.655781368,3,3,0.018967701,22.80350850198276,14.2884,7.359218632000001,54.158098873575966,-3.27890684,-6.55781368,0.43004920261595136,-0.2820182543987978,22.80350850198276,1.8967701
9301,Rachel's Holiday (Walsh Family  #2),Marian Keyes,3.94,60090383,9780000000000.0,eng,578,53411,1166,6.359573869,10.885772,7.061334367000001,-0.03091273,3,5,0.021830709,24.041630560342615,15.5236,7.984087270000001,63.74564953497607,-0.15456365,-0.3091273,0.0009555968760529,-2.954010821826676e-05,24.041630560342615,2.1830709
9303,Lucy Sullivan Is Getting Married,Marian Keyes,3.76,60090375,9780000000000.0,en-US,640,42096,664,6.461468176,10.647708,6.498282149,-0.733889948,3,3,0.01577347,25.298221281347036,14.137599999999999,7.281110052000001,53.01456358933545,-3.6694497399999997,-7.338899479999999,0.5385944557754426,-0.3952690571421279,25.298221281347036,1.577347
9325,Fullmetal Alchemist  Vol. 10 (Fullmetal Alchemist  #10),Hiromu Arakawa-Akira Watanabe,4.6,1421504618,9780000000000.0,eng,200,8273,137,5.298317367,9.020752479,4.919980926,2.546670401,6,10,0.016559894,14.142135623730951,21.159999999999997,10.561670401,111.54888165935951,12.733352005,25.46670401,6.485530131329501,16.516507620250483,14.142135623730951,1.6559894
9326,Fullmetal Alchemist  Vol. 5 (Fullmetal Alchemist  #5),Hiromu Arakawa-Akira Watanabe,4.56,1421501759,9780000000000.0,eng,200,12344,188,5.298317367,9.420925394,5.236441963,2.390453241,6,10,0.015230071000000001,14.142135623730951,20.793599999999998,10.405453241,108.2734571506374,11.952266204999999,23.904532409999998,5.714266697407403,13.659687346755893,14.142135623730951,1.5230071
9327,The House of the Spirits,Isabel Allende-Magda Botin,4.22,552995886,9780000000000.0,eng,491,972,108,6.1964441279999996,6.879355803999999,4.682131227,1.062607386,5,9,0.111111111,22.15851980616034,17.8084,9.077607386,82.40295585436176,5.31303693,10.62607386,1.1291344567817532,1.1998266135633886,22.15851980616034,11.1111111
9328,The House of the Spirits,Isabel Allende-Magda Bogin,4.22,553383809,9780000000000.0,eng,448,133127,4334,6.1047932320000005,11.79905884,8.374246182,1.062607386,5,9,0.032555379,21.166010488516726,17.8084,9.077607386,82.40295585436176,5.31303693,10.62607386,1.1291344567817532,1.1998266135633886,21.166010488516726,3.2555379
9331,The House of the Spirits,Isabel Allende,4.22,553273914,9780000000000.0,eng,433,3598,331,6.070737727999999,8.188133415,5.802118375,1.062607386,5,9,0.09199555300000001,20.808652046684813,17.8084,9.077607386,82.40295585436176,5.31303693,10.62607386,1.1291344567817532,1.1998266135633886,20.808652046684813,9.1995553
9345,Palestine: Peace Not Apartheid,Jimmy Carter,3.81,743285026,9780000000000.0,eng,288,2789,350,5.66296048,7.933438388,5.8579331539999995,-0.538618498,3,3,0.12549300800000002,16.97056274847714,14.5161,7.476381502000001,55.89628036344779,-2.6930924899999997,-5.3861849799999995,0.29010988638777596,-0.1562585512611345,16.97056274847714,12.549300800000001
9346,Our Endangered Values: America's Moral Crisis,Jimmy Carter,3.87,743285018,9780000000000.0,eng,224,3122,227,5.411646052,8.046229101,5.4249500170000005,-0.30429275899999997,3,4,0.07270980099999999,14.966629547095765,14.9769,7.710707241000001,59.455006156409844,-1.5214637949999998,-3.0429275899999997,0.09259408317983206,-0.02817570903786659,14.966629547095765,7.270980099999999
9347,An Hour Before Daylight: Memories of a Rural Boyhood,Jimmy Carter,3.89,743211995,9780000000000.0,eng,288,1831,220,5.66296048,7.512617545,5.393627546,-0.22618418,3,4,0.120152922,16.97056274847714,15.132100000000001,7.788815820000001,60.66565187788228,-1.1309209,-2.2618418,0.05115928328227241,-0.011571420538588494,16.97056274847714,12.0152922
9355,Until I Find You,John Irving,3.63,345479726,9780000000000.0,eng,820,22066,1346,6.70930434,10.00179324,7.20489251,-1.241595716,2,2,0.060998822,28.635642126552707,13.1769,6.773404284000001,45.87900559450956,-6.20797858,-12.41595716,1.5415599219895526,-1.9139941950995225,28.635642126552707,6.0998822
9356,The Tipping Point: How Little Things Can Make a Big Difference,Malcolm Gladwell,3.95,349113467,9780000000000.0,eng,279,1548,147,5.631211782,7.344719054,4.990432587,0.00814156,4,5,0.09496124,16.703293088490067,15.602500000000001,8.023141560000001,64.37080049179924,0.0407078,0.0814156,6.628499923360002e-05,5.396632983603086e-07,16.703293088490067,9.496124
9361,Atlas Shrugged,Ayn Rand,3.68,525948929,9780000000000.0,eng,1176,897,132,7.0698741279999995,6.799055862,4.882801923,-1.046324267,2,2,0.147157191,34.292856398964496,13.5424,6.968675733,48.562441471703096,-5.231621335,-10.46324267,1.094794471713087,-1.145510023130848,34.292856398964496,14.7157191
9363,Atlas Shrugged,Ayn Rand,3.68,451171926,9780000000000.0,eng,1074,908,139,6.979145275,6.811244379,4.9344739330000005,-1.046324267,2,2,0.15308370000000002,32.77193921634788,13.5424,6.968675733,48.562441471703096,-5.231621335,-10.46324267,1.094794471713087,-1.145510023130848,32.77193921634788,15.308370000000002
9370,Skinny Legs and All,Tom Robbins,4.04,1842430343,9780000000000.0,eng,422,34805,1005,6.045005314,10.45751633,6.91274282,0.359630168,4,7,0.028875162000000003,20.54263858417414,16.3216,8.374630168000001,70.13443045077572,1.79815084,3.59630168,0.1293338577357082,0.04651235698558084,20.54263858417414,2.8875162000000003
9386,Free Play: Improvisation in Life and Art,Stephen Nachmanovitch,4.13,874776317,9780000000000.0,eng,224,1589,117,5.411646052,7.370860167000001,4.762173935,0.711118777,4,8,0.073631215,14.966629547095765,17.0569,8.726118777,76.14514891031197,3.5555938850000004,7.111187770000001,0.5056899150019758,0.359605593897439,14.966629547095765,7.3631215
9409,The Sari Shop,Rupa Bajwa,3.43,039332690X,9780000000000.0,eng,224,1797,147,5.411646052,7.493873887,4.990432587,-2.022681513,1,1,0.081803005,14.966629547095765,11.7649,5.992318487,35.90788084964198,-10.113407565000001,-20.226815130000002,4.09124050303197,-8.275276530719587,14.966629547095765,8.1803005
9416,Confessions of a Shopaholic (Shopaholic  #1),Sophie Kinsella,3.63,440241413,9780000000000.0,eng,368,578094,9893,5.908082938,13.26749176,9.199582715,-1.241595716,2,2,0.017113134,19.183326093250876,13.1769,6.773404284000001,45.87900559450956,-6.20797858,-12.41595716,1.5415599219895526,-1.9139941950995225,19.183326093250876,1.7113133999999999
9417,Shopaholic and Sister (Shopaholic  #4),Sophie Kinsella,3.65,044024191X,9780000000000.0,eng,388,74093,1841,5.96100534,11.21307634,7.518064181000001,-1.1634871359999999,2,2,0.024847152,19.697715603592208,13.3225,6.851512864000001,46.943228525557494,-5.817435679999999,-11.634871359999998,1.3537023156374821,-1.575015230217622,19.697715603592208,2.4847152
9418,Shopaholic Takes Manhattan (Shopaholic  #2),Sophie Kinsella,3.76,440241812,9780000000000.0,eng,387,97984,2359,5.9584246929999996,11.49255948,7.765993078999999,-0.733889948,3,3,0.024075358999999998,19.672315572906,14.137599999999999,7.281110052000001,53.01456358933545,-3.6694497399999997,-7.338899479999999,0.5385944557754426,-0.3952690571421279,19.672315572906,2.4075358999999996
9419,Shopaholic Ties the Knot (Shopaholic  #3),Sophie Kinsella,3.77,440241898,9780000000000.0,eng,407,93132,2049,6.008813185,11.44177312,7.625107148,-0.694835658,3,3,0.022001031,20.174241001832016,14.2129,7.320164342000001,53.5848059938883,-3.4741782900000002,-6.9483565800000004,0.48279659162829297,-0.33546428742420226,20.174241001832016,2.2001031
9420,Shopaholic & Baby (Shopaholic  #5),Sophie Kinsella,3.79,385338708,9780000000000.0,eng,359,108789,2041,5.883322388,11.59716551,7.621195162999999,-0.6167270779999999,3,3,0.018761088000000002,18.947295321496416,14.3641,7.398272922,54.73444222839842,-3.0836353899999995,-6.167270779999999,0.380352288738418,-0.2345735556442568,18.947295321496416,1.8761088000000001
